episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/policy_loss
122.0,9.0,41.28,41.28,3,0,4800,4800,False,129,24,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-34,1636784434,0.27826452255249023,6.3163158893585205,11993,werikcyano,192.168.1.8,6.3163158893585205,0,24,c95a7_00000,"[19.0, 15.0, 12.0, 15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0]","[19, 15, 12, 15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122]",0.08896877308971861,1.0599128540058977,0.05848667289831628,0.09206927487032707,0.0,248.473,804.916,3.979,50261.583,4800,4800,4800,,,0.0,19.501834869384766
122.0,9.0,42.46,42.46,3,0,5000,5000,False,132,25,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-35,1636784435,0.23555302619934082,6.551868915557861,11993,werikcyano,192.168.1.8,6.551868915557861,0,25,c95a7_00000,"[15.0, 30.0, 20.0, 86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0]","[15, 30, 20, 86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34]",0.0884646371276791,1.0563887864004002,0.05831295229136038,0.0918067562642337,0.0,245.251,815.492,3.993,50089.017,5000,5000,5000,,,0.0,13.917762756347656
122.0,9.0,43.98,43.98,3,0,5200,5200,False,135,26,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-35,1636784435,0.24280810356140137,6.794677019119263,11993,werikcyano,192.168.1.8,6.794677019119263,0,26,c95a7_00000,"[86.0, 21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0]","[86, 21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44]",0.0879489544860634,1.052801897756005,0.058134468773858174,0.09153823342136742,0.0,243.951,819.836,3.969,50388.083,5200,5200,5200,54.9,37.2,0.0,15.084837913513184
145.0,9.0,44.57,44.57,1,0,5400,5400,False,136,27,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-35,1636784435,0.2324845790863037,7.027161598205566,11993,werikcyano,192.168.1.8,7.027161598205566,0,27,c95a7_00000,"[21.0, 17.0, 19.0, 32.0, 25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0]","[21, 17, 19, 32, 25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145]",0.0878136146594294,1.0519609773903207,0.05808962097163107,0.09147096879310036,0.0,242.836,823.602,4.02,49751.545,5400,5400,5400,,,0.0,23.11652183532715
145.0,9.0,46.36,46.36,4,0,5600,5600,False,140,28,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-35,1636784435,0.2707343101501465,7.297895908355713,11993,werikcyano,192.168.1.8,7.297895908355713,0,28,c95a7_00000,"[25.0, 16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0]","[25, 16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38]",0.08727954684143593,1.048676529306623,0.05791571578988796,0.09120747581483733,0.0,246.604,811.015,4.006,49923.87,5600,5600,5600,,,0.0,12.273303031921387
145.0,9.0,46.88,46.88,1,0,5800,5800,False,141,29,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-36,1636784436,0.27050137519836426,7.568397283554077,11993,werikcyano,192.168.1.8,7.568397283554077,0,29,c95a7_00000,"[16.0, 17.0, 15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0]","[16, 17, 15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77]",0.08714518176933732,1.047873272460419,0.0578735558864563,0.0911432305085022,0.0,244.731,817.224,4.141,48293.1,5800,5800,5800,52.9,37.2,0.0,23.512487411499023
145.0,9.0,48.73,48.73,2,0,6000,6000,False,143,30,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-36,1636784436,0.24251699447631836,7.8109142780303955,11993,werikcyano,192.168.1.8,7.8109142780303955,0,30,c95a7_00000,"[15.0, 16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0]","[15, 16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78]",0.0869009180544813,1.0464851021052415,0.05780194163540003,0.09103510260063348,0.0,243.307,822.008,4.033,49594.183,6000,6000,6000,,,0.0,20.821271896362305
200.0,9.0,50.58,50.58,1,0,6200,6200,False,144,31,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-36,1636784436,0.22363924980163574,8.034553527832031,11993,werikcyano,192.168.1.8,8.034553527832031,0,31,c95a7_00000,"[16.0, 18.0, 62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0]","[16, 18, 62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200]",0.08678858427671204,1.0458757842927027,0.05777124540593008,0.09098932687538394,0.0,242.43,824.98,4.095,48838.84,6200,6200,6200,50.4,37.2,0.0,22.407209396362305
200.0,9.0,53.32,53.32,2,0,6400,6400,False,146,32,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-37,1636784437,0.3392667770385742,8.373820304870605,11993,werikcyano,192.168.1.8,8.373820304870605,0,32,c95a7_00000,"[62.0, 12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0, 200.0, 108.0]","[62, 12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200, 200, 108]",0.0865718722047455,1.0448652564863679,0.057720226772366844,0.09092586077215761,0.0,251.327,795.777,4.275,46782.972,6400,6400,6400,,,0.0,20.510425567626953
200.0,9.0,54.16,54.16,1,0,6600,6600,False,147,33,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-37,1636784437,0.2831614017486572,8.656981706619263,11993,werikcyano,192.168.1.8,8.656981706619263,0,33,c95a7_00000,"[12.0, 18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0, 200.0, 108.0, 146.0]","[12, 18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200, 200, 108, 146]",0.08646446596413433,1.0443931535898168,0.05769652901004689,0.0908952435744276,0.0,256.829,778.727,4.273,46810.384,6600,6600,6600,69.1,37.2,0.0,22.26361656188965
200.0,9.0,55.97,55.97,1,0,6800,6800,False,148,34,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-37,1636784437,0.23317623138427734,8.89015793800354,11993,werikcyano,192.168.1.8,8.89015793800354,0,34,c95a7_00000,"[18.0, 64.0, 9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0, 200.0, 108.0, 146.0, 193.0]","[18, 64, 9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200, 200, 108, 146, 193]",0.08635343488678307,1.0438881487919494,0.05767118661677206,0.09086246648718392,0.0,252.308,792.683,4.303,46482.266,6800,6800,6800,,,0.0,23.510400772094727
200.0,9.0,57.82,57.82,2,0,7000,7000,False,150,35,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-37,1636784437,0.22510623931884766,9.115264177322388,11993,werikcyano,192.168.1.8,9.115264177322388,0,35,c95a7_00000,"[9.0, 53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0, 200.0, 108.0, 146.0, 193.0, 112.0, 155.0]","[9, 53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200, 200, 108, 146, 193, 112, 155]",0.0861472059125326,1.0430875997388787,0.057632325602155456,0.09081401997830764,0.0,251.295,795.876,4.257,46981.843,7000,7000,7000,,,0.0,25.53057289123535
200.0,13.0,58.9,58.9,1,0,7200,7200,False,151,36,1c487aa1f6fb45bc93d0ec59719bbdf1,2021-11-13_03-20-38,1636784438,0.22278618812561035,9.338050365447998,11993,werikcyano,192.168.1.8,9.338050365447998,0,36,c95a7_00000,"[53.0, 41.0, 14.0, 21.0, 34.0, 31.0, 18.0, 20.0, 20.0, 33.0, 18.0, 57.0, 17.0, 19.0, 26.0, 50.0, 53.0, 17.0, 31.0, 26.0, 75.0, 85.0, 89.0, 18.0, 17.0, 29.0, 22.0, 29.0, 104.0, 32.0, 21.0, 31.0, 19.0, 42.0, 65.0, 45.0, 15.0, 71.0, 111.0, 39.0, 64.0, 81.0, 40.0, 25.0, 35.0, 32.0, 13.0, 36.0, 82.0, 34.0, 105.0, 79.0, 42.0, 45.0, 50.0, 114.0, 58.0, 33.0, 39.0, 19.0, 98.0, 60.0, 43.0, 22.0, 49.0, 35.0, 50.0, 43.0, 94.0, 43.0, 42.0, 31.0, 46.0, 42.0, 49.0, 90.0, 27.0, 122.0, 76.0, 54.0, 34.0, 86.0, 87.0, 44.0, 145.0, 128.0, 70.0, 32.0, 38.0, 77.0, 140.0, 78.0, 200.0, 200.0, 108.0, 146.0, 193.0, 112.0, 155.0, 117.0]","[53, 41, 14, 21, 34, 31, 18, 20, 20, 33, 18, 57, 17, 19, 26, 50, 53, 17, 31, 26, 75, 85, 89, 18, 17, 29, 22, 29, 104, 32, 21, 31, 19, 42, 65, 45, 15, 71, 111, 39, 64, 81, 40, 25, 35, 32, 13, 36, 82, 34, 105, 79, 42, 45, 50, 114, 58, 33, 39, 19, 98, 60, 43, 22, 49, 35, 50, 43, 94, 43, 42, 31, 46, 42, 49, 90, 27, 122, 76, 54, 34, 86, 87, 44, 145, 128, 70, 32, 38, 77, 140, 78, 200, 200, 108, 146, 193, 112, 155, 117]",0.08605117443395616,1.0427926928446964,0.05761858813512927,0.09079844001388532,0.0,249.278,802.317,4.276,46778.016,7200,7200,7200,44.7,37.2,0.0,22.27362823486328
