episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/allreduce_latency,info/learner/grad_gnorm,info/learner/policy_entropy,info/learner/policy_loss,info/learner/vf_loss
9.0,0.0,1.53,747.7,6,1,31890,0,False,175,34,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-15,1636786335,5.115607738494873,167.20478296279907,16491,werikcyano,192.168.1.8,167.20478296279907,0,34,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0]","[808, 819, 815, 797, 815, 805, 791, 804, 816, 790, 804, 791, 808, 809, 800, 798, 793, 811, 814, 795, 799, 815, 814, 813, 811, 523, 812, 521, 524, 536, 1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536]",143.207,5.336,5622.417,11.196,31890,31890,51.82857142857142,50.971428571428575,0.0,46.167965,35.744483947753906,7.589661121368408,3.627291202545166
9.0,0.0,1.58,749.26,5,1,32760,0,False,180,35,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-20,1636786340,5.071256160736084,172.27603912353516,16491,werikcyano,192.168.1.8,172.27603912353516,0,35,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0]","[805, 791, 804, 816, 790, 804, 791, 808, 809, 800, 798, 793, 811, 814, 795, 799, 815, 814, 813, 811, 523, 812, 521, 524, 536, 1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769]",154.551,6.656,4507.339,16.325,32760,32760,63.275000000000006,51.0,0.0,8.656952,38.331939697265625,-1.9501444101333618,0.08718041330575943
9.0,0.0,1.5,739.16,6,1,33690,0,False,186,36,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-25,1636786345,5.008934259414673,177.28497338294983,16491,werikcyano,192.168.1.8,177.28497338294983,0,36,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0]","[791, 808, 809, 800, 798, 793, 811, 814, 795, 799, 815, 814, 813, 811, 523, 812, 521, 524, 536, 1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894]",141.515,5.093,5890.766,8.847,33690,33690,57.128571428571426,51.1,0.0,14.881547,36.27354049682617,1.6900274753570557,0.3466714024543762
9.0,0.0,1.47,735.58,6,1,34650,0,False,192,37,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-30,1636786350,5.133083343505859,182.4180567264557,16491,werikcyano,192.168.1.8,182.4180567264557,0,37,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0]","[811, 814, 795, 799, 815, 814, 813, 811, 523, 812, 521, 524, 536, 1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629]",139.715,6.011,4991.139,11.295,34650,34650,55.15714285714286,51.042857142857144,0.0,2.470319,36.650875091552734,-0.23469340801239014,0.008307213895022869
9.0,0.0,1.39,723.89,7,1,35580,0,False,199,38,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-35,1636786355,4.958976984024048,187.37703371047974,16491,werikcyano,192.168.1.8,187.37703371047974,0,38,d0fac_00000,"[2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[811, 523, 812, 521, 524, 536, 1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520]",145.772,5.0,5999.748,9.468,35580,35580,56.8,50.98571428571428,0.0,44.152287,31.317760467529297,0.6196045875549316,4.483776092529297
9.0,0.0,1.42,727.18,6,1,36540,0,False,205,39,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-40,1636786360,4.993340015411377,192.3703737258911,16491,werikcyano,192.168.1.8,192.3703737258911,0,39,d0fac_00000,"[5.0, 0.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0]","[1410, 524, 822, 1422, 813, 824, 943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175]",140.739,5.739,5227.307,10.276,36540,36540,52.97142857142857,51.10000000000001,0.0,10.82768,36.54069519042969,-1.5543190240859985,0.1759825497865677
9.0,0.0,1.32,707.97,6,1,37530,0,False,211,40,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-45,1636786365,5.068394660949707,197.43876838684082,16491,werikcyano,192.168.1.8,197.43876838684082,0,40,d0fac_00000,"[3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0]","[943, 699, 500, 795, 799, 794, 807, 807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627]",139.748,4.788,6266.297,10.278,37530,37530,51.8,50.9875,0.0,14.102021,30.866029739379883,1.703398585319519,0.40505021810531616
9.0,0.0,1.33,703.74,7,1,38460,0,False,218,41,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-50,1636786370,5.074102401733398,202.51287078857422,16491,werikcyano,192.168.1.8,202.51287078857422,0,41,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0]","[807, 798, 819, 795, 791, 503, 507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633]",140.362,5.196,5773.514,9.643,38460,38460,56.98571428571428,51.05714285714286,0.0,4.69817,39.248985290527344,-0.2834931015968323,0.03492611646652222
9.0,0.0,1.29,697.13,6,1,39420,0,False,224,42,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-52-56,1636786376,5.086572170257568,207.5994429588318,16491,werikcyano,192.168.1.8,207.5994429588318,0,42,d0fac_00000,"[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0]","[507, 816, 529, 521, 521, 537, 1406, 822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755]",138.525,4.685,6403.485,8.908,39420,39420,54.58571428571429,51.042857142857144,0.0,11.584231,35.648250579833984,1.8934985399246216,0.28978967666625977
9.0,0.0,1.28,694.16,7,1,40320,0,False,231,43,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-01,1636786381,5.0500876903533936,212.64953064918518,16491,werikcyano,192.168.1.8,212.64953064918518,0,43,d0fac_00000,"[2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0]","[822, 805, 799, 811, 816, 639, 931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536]",163.47,6.42,4672.799,11.32,40320,40320,60.85,51.125,0.0,6.170233,38.87751007080078,-1.6565755605697632,0.07385866343975067
9.0,0.0,1.23,687.21,6,1,41370,0,False,237,44,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-06,1636786386,5.033432722091675,217.68296337127686,16491,werikcyano,192.168.1.8,217.68296337127686,0,44,d0fac_00000,"[3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0]","[931, 505, 523, 817, 523, 531, 517, 1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628]",128.008,4.826,6216.301,8.876,41370,41370,47.04285714285714,51.214285714285715,0.0,9.2446165,33.376224517822266,-0.6465445756912231,0.16045743227005005
9.0,0.0,1.25,689.32,7,1,42330,0,False,244,45,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-11,1636786391,5.147871017456055,222.8308343887329,16491,werikcyano,192.168.1.8,222.8308343887329,0,45,d0fac_00000,"[9.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[1718, 508, 519, 503, 1084, 512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747]",141.245,6.874,4364.308,14.874,42330,42330,55.17142857142857,51.17142857142858,0.0,15.734001,33.92670822143555,-0.9006173014640808,0.42226341366767883
8.0,0.0,1.21,685.94,5,1,43320,0,False,249,46,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-53-16,1636786396,5.026808738708496,227.8576431274414,16491,werikcyano,192.168.1.8,227.8576431274414,0,46,d0fac_00000,"[0.0, 1.0, 0.0, 2.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 1.0, 4.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 8.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 8.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0]","[512, 720, 516, 833, 918, 529, 648, 689, 525, 639, 615, 1010, 541, 538, 1010, 524, 642, 653, 1290, 637, 623, 523, 507, 911, 757, 536, 727, 1123, 514, 1077, 769, 706, 522, 513, 640, 525, 894, 648, 810, 636, 508, 1210, 629, 640, 873, 519, 507, 718, 715, 520, 522, 608, 710, 506, 535, 1175, 515, 520, 1183, 534, 515, 627, 1123, 532, 767, 516, 631, 712, 633, 522, 775, 647, 637, 516, 755, 757, 536, 810, 638, 542, 721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328]",129.727,4.708,6372.288,9.01,43320,43320,52.98571428571429,51.15714285714285,0.0,2.0043,38.849632263183594,0.10130319744348526,0.0059928493574261665
