episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/policy_loss
200.0,11.0,46.88,46.88,1,0,5000,5000,False,111,25,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-07,1636777747,0.27855539321899414,8.603653192520142,11796,werikcyano,192.168.1.8,8.603653192520142,0,25,357e8_00000,"[46.0, 21.0, 35.0, 26.0, 13.0, 27.0, 15.0, 56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0]","[46, 21, 35, 26, 13, 27, 15, 56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133]",0.1071104727565996,1.4120437787930156,0.0723925313223529,0.11841911272223768,0.0,347.344,575.798,5.257,38047.197,5000,5000,5000,,,0.0,21.052845001220703
200.0,11.0,48.76,48.76,2,0,5200,5200,False,113,26,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-07,1636777747,0.27873849868774414,8.882391691207886,11796,werikcyano,192.168.1.8,8.882391691207886,0,26,357e8_00000,"[35.0, 26.0, 13.0, 27.0, 15.0, 56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0]","[35, 26, 13, 27, 15, 56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56]",0.10680790539407259,1.412386220217108,0.0723350760092918,0.11802514802762501,0.0,347.764,575.103,5.664,35313.02,5200,5200,5200,71.3,42.3,0.0,16.922901153564453
200.0,11.0,49.05,49.05,1,0,5400,5400,False,114,27,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-07,1636777747,0.4692380428314209,9.351629734039307,11796,werikcyano,192.168.1.8,9.351629734039307,0,27,357e8_00000,"[26.0, 13.0, 27.0, 15.0, 56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0]","[26, 13, 27, 15, 56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64]",0.10665528489126203,1.412719868752489,0.07232955581922657,0.11787986663489713,0.0,363.847,549.682,5.498,36379.836,5400,5400,5400,72.7,42.3,0.0,28.293354034423828
200.0,11.0,51.71,51.71,2,0,5600,5600,False,116,28,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-08,1636777748,0.39665746688842773,9.748287200927734,11796,werikcyano,192.168.1.8,9.748287200927734,0,28,357e8_00000,"[27.0, 15.0, 56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0]","[27, 15, 56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105]",0.10634915064015113,1.4135752652652906,0.07231962737977575,0.11758771220911479,0.0,375.843,532.137,5.401,37029.748,5600,5600,5600,,,0.0,19.55365562438965
200.0,11.0,52.68,52.68,1,0,5800,5800,False,117,29,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-08,1636777748,0.2999584674835205,10.048245668411255,11796,werikcyano,192.168.1.8,10.048245668411255,0,29,357e8_00000,"[15.0, 56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0]","[15, 56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124]",0.10619026186226772,1.4139407017623467,0.0723124620579641,0.11743635871370234,0.0,377.494,529.809,5.359,37321.683,5800,5800,5800,70.6,42.3,0.0,23.837011337280273
200.0,11.0,54.11,54.11,1,0,6000,6000,False,118,30,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-08,1636777748,0.30649542808532715,10.354741096496582,11796,werikcyano,192.168.1.8,10.354741096496582,0,30,357e8_00000,"[56.0, 46.0, 20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0]","[56, 46, 20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158]",0.10602598874249951,1.4142564191170195,0.07230242550489578,0.11728041634620055,0.0,377.202,530.22,5.31,37665.383,6000,6000,6000,,,0.0,34.60322570800781
200.0,11.0,56.91,56.91,2,0,6200,6200,False,120,31,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-09,1636777749,0.2957651615142822,10.650506258010864,11796,werikcyano,192.168.1.8,10.650506258010864,0,31,357e8_00000,"[20.0, 29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0]","[20, 29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182]",0.10568800615901608,1.413684913222397,0.07227543140082295,0.11707013811354092,0.0,363.907,549.591,5.325,37560.651,6200,6200,6200,,,0.0,26.802419662475586
200.0,11.0,58.71,58.71,1,0,6400,6400,False,121,32,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-09,1636777749,0.2952694892883301,10.945775747299194,11796,werikcyano,192.168.1.8,10.945775747299194,0,32,357e8_00000,"[29.0, 16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0]","[29, 16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200]",0.10551399871038784,1.4133382268015466,0.07225839041778917,0.11695974287210222,0.0,348.209,574.368,5.28,37882.252,6400,6400,6400,58.5,42.2,0.0,28.091623306274414
200.0,11.0,60.42,60.42,1,0,6600,6600,False,122,33,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-09,1636777749,0.34290337562561035,11.288679122924805,11796,werikcyano,192.168.1.8,11.288679122924805,0,33,357e8_00000,"[16.0, 11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0]","[16, 11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200]",0.10533999506800408,1.4129957170817136,0.07224000099645257,0.11684860409689671,0.0,335.22,596.622,5.13,38986.499,6600,6600,6600,,,0.0,29.94979476928711
200.0,11.0,61.34,61.34,1,0,6800,6800,False,123,34,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-10,1636777750,0.38445258140563965,11.673131704330444,11796,werikcyano,192.168.1.8,11.673131704330444,0,34,357e8_00000,"[11.0, 23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0]","[11, 23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108]",0.1051657380445861,1.4127194571220232,0.07222220884780751,0.11673824559999851,0.0,329.039,607.831,5.017,39862.989,6800,6800,6800,64.9,42.2,0.0,20.530044555664062
200.0,11.0,63.23,63.23,1,0,7000,7000,False,124,35,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-10,1636777750,0.3365311622619629,12.009662866592407,11796,werikcyano,192.168.1.8,12.009662866592407,0,35,357e8_00000,"[23.0, 35.0, 25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0]","[23, 35, 25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200]",0.10499042547971207,1.4124413599210823,0.07220227111756769,0.11662430259176793,0.0,334.558,597.804,5.293,37787.884,7000,7000,7000,69.3,42.2,0.0,21.613176345825195
200.0,11.0,65.49,65.49,2,0,7200,7200,False,126,36,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-11,1636777751,0.2707085609436035,12.28037142753601,11796,werikcyano,192.168.1.8,12.28037142753601,0,36,357e8_00000,"[25.0, 19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0]","[25, 19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103]",0.10466311485689653,1.4119812233288962,0.07217277443346597,0.11641320462991372,0.0,334.145,598.543,4.889,40908.066,7200,7200,7200,,,0.0,18.78119659423828
200.0,11.0,67.24,67.24,1,0,7400,7400,False,127,37,19eb5e781f1a41c1802ba6923901e41c,2021-11-13_01-29-11,1636777751,0.2743651866912842,12.554736614227295,11796,werikcyano,192.168.1.8,12.554736614227295,0,37,357e8_00000,"[19.0, 12.0, 16.0, 44.0, 39.0, 48.0, 38.0, 26.0, 15.0, 17.0, 20.0, 16.0, 18.0, 24.0, 17.0, 48.0, 20.0, 23.0, 14.0, 26.0, 45.0, 35.0, 60.0, 34.0, 11.0, 20.0, 38.0, 23.0, 26.0, 15.0, 21.0, 15.0, 23.0, 36.0, 27.0, 32.0, 11.0, 43.0, 127.0, 11.0, 29.0, 30.0, 22.0, 46.0, 13.0, 152.0, 18.0, 23.0, 81.0, 88.0, 70.0, 26.0, 72.0, 22.0, 23.0, 94.0, 43.0, 23.0, 32.0, 36.0, 35.0, 119.0, 52.0, 48.0, 28.0, 64.0, 173.0, 19.0, 105.0, 54.0, 66.0, 39.0, 45.0, 56.0, 149.0, 124.0, 79.0, 56.0, 71.0, 36.0, 197.0, 200.0, 200.0, 133.0, 199.0, 56.0, 64.0, 200.0, 105.0, 124.0, 158.0, 200.0, 182.0, 200.0, 200.0, 108.0, 200.0, 181.0, 103.0, 200.0]","[19, 12, 16, 44, 39, 48, 38, 26, 15, 17, 20, 16, 18, 24, 17, 48, 20, 23, 14, 26, 45, 35, 60, 34, 11, 20, 38, 23, 26, 15, 21, 15, 23, 36, 27, 32, 11, 43, 127, 11, 29, 30, 22, 46, 13, 152, 18, 23, 81, 88, 70, 26, 72, 22, 23, 94, 43, 23, 32, 36, 35, 119, 52, 48, 28, 64, 173, 19, 105, 54, 66, 39, 45, 56, 149, 124, 79, 56, 71, 36, 197, 200, 200, 133, 199, 56, 64, 200, 105, 124, 158, 200, 182, 200, 200, 108, 200, 181, 103, 200]",0.10451147242073457,1.4118086612983833,0.07216309276061003,0.11631682103868934,0.0,314.644,635.639,4.908,40749.092,7400,7400,7400,,,0.0,26.802139282226562
